Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2017-04-25,62.2861,62.6586,60.335,61.1716,291472.16994456
2017-04-26,60.8918,60.8918,59.0333,60.5203,358968.34326296
2017-04-27,60.4268,62.8721,60.1576,62.6956,182214.33548514
2017-04-28,62.9276,63.3557,62.6586,63.0203,207503.73454738
2017-05-02,63.6532,66.1911,63.0398,64.1465,190234.57640763
2017-05-04,65.0561,65.336,61.3852,62.8721,191113.52096909
2017-05-05,61.5431,63.6716,61.3939,62.6673,202850.55896358
2017-05-08,63.2153,63.6814,61.821,61.821,94750.633967271
2017-05-09,61.8951,62.7414,61.0039,61.3569,207501.68333487
2017-05-10,61.3569,63.9037,61.0312,63.9037,223043.7205394
2017-05-11,64.0714,64.3317,62.7794,63.2251,81424.931882119
2017-05-12,62.5289,63.6716,62.3796,62.566,99253.04543143
2017-05-15,63.9592,63.9592,61.9429,62.3796,214189.66173072
2017-05-16,61.4584,62.7892,61.3569,61.6631,158848.9737593
2017-05-17,61.3569,61.589,59.9626,60.9844,240000.06877104
2017-05-18,60.9386,62.016,59.9626,60.8918,211471.80515213
2017-05-19,61.4964,61.9049,60.9474,61.5334,192916.53676726
2017-05-22,61.821,64.592,61.821,64.0528,251808.89920347
2017-05-23,64.6008,64.6008,63.1704,64.1465,182405.09824877
2017-05-24,65.2608,67.7706,65.2608,66.4612,707995.48508581
2017-05-25,68.8032,70.5602,68.4219,68.4219,544196.9355347
2017-05-26,68.655,69.2488,67.2412,67.8643,176314.02269396
2017-05-29,68.6657,70.4773,68.11,70.2696,389103.73188514
2017-05-30,70.5329,74.0333,70.2696,73.1938,640250.08944718
2017-05-31,72.6926,74.5043,72.0052,74.4486,530070.23496356
2017-06-01,74.4195,77.3435,73.7593,77.3435,536027.98170508
2017-06-02,77.5317,78.1831,76.4006,77.3435,253637.55515805
2017-06-05,77.797,78.2864,75.4578,75.4578,207660.65230457
2017-06-06,73.6657,75.4578,72.4391,75.4578,376937.99047561
2017-06-07,75.9288,77.325,74.1551,75.6459,206184.80490207
2017-06-08,76.0048,77.2021,74.9859,77.051,249339.23933884
2017-06-09,76.9662,78.1831,75.9385,77.5513,282999.63666315
2017-06-12,77.3337,77.3337,75.5036,77.0597,251782.2334408
2017-06-13,76.0234,79.2292,75.9288,79.2205,423913.8338225
2017-06-14,79.2205,80.0697,77.0978,77.0978,257993.30492758
2017-06-16,76.6835,79.2117,76.6835,77.909,160139.18642944
2017-06-19,79.0411,79.7012,78.7583,79.2205,171087.53321301
2017-06-20,79.2292,79.5977,77.8252,78.6355,138207.62224958
2017-06-21,79.0215,79.4652,77.8905,78.2484,205141.76333965
2017-06-22,78.0046,79.3999,77.8154,77.8154,220505.34505562
2017-06-23,77.8154,79.0411,77.8154,78.8713,48608.608506563
2017-06-26,78.6169,81.1169,78.6169,81.1169,216411.12488137
2017-06-27,81.3051,81.9281,80.3719,81.1169,115351.986833
2017-06-28,81.1169,81.8326,80.645,80.645,118812.38234099
2017-06-29,80.6537,81.1169,80.4939,81.1169,63886.03929702
2017-06-30,81.0691,81.5791,80.1828,81.1539,103476.49199394
2017-07-03,81.1539,81.2106,79.7109,80.4656,165671.30657469
2017-07-04,80.4656,80.4656,78.4844,78.8811,75720.509885843
2017-07-05,78.8811,79.1259,73.5896,78.0046,536529.50316431
2017-07-06,78.0046,78.0046,75.8624,76.8716,340655.11795453
2017-07-07,76.4943,77.3337,75.1741,75.1741,87117.046603322
2017-07-10,75.3633,77.2391,75.3633,76.778,91263.572696624
2017-07-11,77.3435,78.1831,76.0419,76.4289,112094.66136371
2017-07-12,76.4289,78.1927,76.4289,78.0884,90985.633401228
2017-07-13,78.2864,78.6636,77.5317,78.6636,172024.93733106
2017-07-14,78.9474,78.9474,76.4943,77.2021,84080.226479091
2017-07-17,77.9471,77.9471,76.6366,77.2587,75754.354892293
2017-07-18,76.504,77.9002,76.504,77.8154,110657.78699895
2017-07-19,77.7111,78.4755,77.5317,78.4755,76147.162088369
2017-07-20,78.4755,81.5791,78.4755,81.5791,239591.87748112
2017-07-21,81.5791,83.0026,81.5791,82.0598,143148.99319134
2017-07-24,82.0598,82.2479,81.6629,82.0598,80097.797386761
2017-07-25,82.0598,83.1908,79.277,82.2479,132586.27436005
2017-07-26,82.6819,83.0026,81.777,82.324,79026.038849165
2017-07-27,82.5317,83.4746,82.0598,82.4273,110323.43935948
2017-07-28,83.0026,83.0026,80.645,81.852,92152.773320639
2017-07-31,83.0026,83.0026,80.9472,81.5888,117218.59021906
2017-08-01,81.8706,82.4839,81.3714,82.2479,77979.920467971
2017-08-02,82.2859,82.9929,81.1169,81.7672,114585.85895972
2017-08-03,81.2106,81.5693,80.1828,80.7864,108633.24024947
2017-08-04,80.173,81.9369,80.173,80.4753,81022.894229738
2017-08-07,81.3051,81.6824,80.6537,80.8331,90691.284405735
2017-08-08,81.2954,81.852,79.2488,79.9946,119427.74609463
2017-08-09,80.173,80.173,79.353,79.4183,73306.232759047
2017-08-10,79.4183,81.2106,79.3336,80.0219,56148.865701209
2017-08-11,79.2292,79.6446,78.381,79.2292,100846.83755337
2017-08-14,79.2292,79.9664,78.4941,79.8055,39873.520023592
2017-08-16,80.173,82.2479,79.551,82.0598,116103.75621871
2017-08-17,82.0402,82.2479,81.2106,81.8706,186455.21735401
2017-08-18,81.6824,81.8706,80.645,81.5888,36481.840134759
2017-08-21,81.3051,82.0501,80.918,81.5888,53887.403906569
2017-08-22,81.5888,82.0598,79.7012,80.2296,142138.77102911
2017-08-23,81.0973,81.0973,79.4183,79.9,368635.7078327
2017-08-24,80.0784,80.173,79.7012,79.9849,58315.97172029
2017-08-25,80.173,80.7396,79.3248,80.0784,72946.244963166
2017-08-28,80.0784,80.1643,79.4652,79.6075,71619.110467808
2017-08-29,80.1643,80.1643,75.4948,75.9473,354239.27281621
2017-08-30,77.2217,78.1742,76.0419,76.4104,188862.31523701
2017-08-31,77.3435,79.353,77.3435,78.6636,242284.09390332
2017-09-01,79.353,80.0034,78.1069,79.4183,228205.59682621
2017-09-04,79.3248,81.1169,78.3147,80.6918,119344.67198789
2017-09-05,80.4559,81.6922,77.6448,79.0411,244444.02067861
2017-09-06,79.0411,79.5977,76.778,77.3532,201800.33815737
2017-09-07,81.2106,84.899,81.2106,84.899,982648.73803703
2017-09-08,85.3602,89.8415,85.0785,89.276,923371.77325481
2017-09-11,90.7366,95.0764,90.7366,94.3188,927469.07024782
2017-09-12,95.6926,100.545,92.4448,98.6636,694968.23442117
2017-09-13,98.6636,103.383,96.7252,100.925,568812.51128671
2017-09-14,100.925,103.091,99.034,100.545,391948.76363949
2017-09-15,100.36,100.925,96.6784,97.9909,1108367.5529064
2017-09-18,97.9519,100.925,97.5326,99.9793,248114.66546909
2017-09-19,100.497,103.285,99.9793,103.285,270890.3035977
2017-09-20,102.808,108.94,102.623,107.439,556392.41952566
2017-09-21,108.472,110.355,103.841,105.645,487297.32605405
2017-09-22,105.967,107.897,103.471,107.526,371989.44029006
2017-09-25,107.722,109.789,105.449,106.727,167265.09869663
2017-09-26,107.107,107.897,103.987,104.748,220506.37066187
2017-09-27,104.037,107.107,104.037,105.782,169040.42312589
2017-09-28,105.782,108.374,105.782,108.277,304618.3909349
2017-09-29,108.277,109.877,106.815,109.652,207009.39233196
2017-10-02,109.652,110.305,107.146,108.044,120008.23923557
2017-10-03,108.141,109.652,107.849,108.472,62958.891241531
2017-10-04,108.229,108.754,107.107,107.107,135282.59320726
2017-10-05,108.044,108.277,106.863,107.439,225584.14723569
2017-10-06,107.479,109.417,107.479,109.136,275550.65842529
2017-10-09,109.136,109.789,108.754,109.37,212003.06919277
2017-10-10,109.417,109.417,108.472,109.272,294012.59664085
2017-10-11,109.37,116.956,107.624,112.236,522848.94131455
2017-10-12,113.474,116.291,110.355,110.355,496131.89834386
2017-10-13,112.333,116.009,109.7,111.115,708975.96466662
2017-10-16,112.529,112.996,110.169,111.251,348378.95866901
2017-10-17,111.301,111.768,107.059,107.994,460430.54456997
2017-10-18,107.526,107.994,103.987,105.167,360067.79316947
2017-10-19,104.65,106.396,104.602,105.411,199634.25774454
2017-10-20,106.581,108.99,105.548,106.113,283373.98294662
2017-10-23,106.113,107.526,106.113,106.863,158824.35920915
2017-10-24,107.526,107.526,105.918,106.961,271616.432827
2017-10-25,106.581,107.526,106.581,107.342,215436.7989381
2017-10-26,107.526,112.568,107.39,111.115,428972.12387746
2017-10-27,111.583,113.66,110.871,111.768,288718.417147
2017-10-30,111.768,112.236,110.501,111.251,174311.01367585
2017-10-31,111.816,114.127,111.398,113.747,459139.30629358
2017-11-02,114.557,114.557,111.953,113.192,261400.36891025
2017-11-03,113.474,114.596,112.432,112.432,177323.21924993
2017-11-06,112.432,114.976,111.768,114.127,129044.85595783
2017-11-07,114.41,117.902,113.66,117.433,290216.82788713
2017-11-08,117.803,120.729,117.482,119.08,554167.87955624
2017-11-09,119.08,120.729,118.086,118.086,270334.42500691
2017-11-10,118.086,119.783,116.584,117.803,163218.05641017
2017-11-13,116.956,116.956,105.265,108.229,1028866.6583607
2017-11-14,110.355,110.685,92.4448,101.306,1811050.3975858
2017-11-15,100.692,102.808,97.3375,100.925,566343.87702834
2017-11-16,104.699,106.015,102.34,103.754,444042.38220419
2017-11-17,104.885,106.727,102.573,104.982,404164.75975557
2017-11-20,105.645,109.223,105.079,107.059,484424.60293079
2017-11-21,108.94,109.037,103.987,106.065,580227.50891679
2017-11-22,93.378,103.665,90.5484,99.9793,1327500.6367914
2017-11-23,99.1807,102.057,97.2985,98.8487,491448.98017863
2017-11-24,99.4144,101.393,98.8487,99.034,269557.01546481
2017-11-27,99.034,102.145,99.034,101.023,1030544.5501956
2017-11-28,101.863,102.905,98.5661,98.5661,628999.18881807
2017-11-29,98.1858,99.9316,92.4351,92.4351,1088988.7226979
2017-11-30,91.4913,97.2985,89.8132,95.7404,6802606.3046659
2017-12-01,96.5838,97.63,86.9271,91.3031,1175638.0928485
2017-12-04,89.6056,91.737,86.0301,90.8789,734671.50380626
2017-12-05,90.1993,94.3091,89.7557,93.9064,622204.54737159
2017-12-06,94.3188,94.6026,89.2847,92.4252,888742.17801851
2017-12-07,91.6433,93.1799,89.9068,90.4734,216270.61682429
2017-12-08,91.3031,92.359,87.908,88.6627,430148.49425317
2017-12-11,88.6627,89.3793,84.0401,84.4174,770091.84146598
2017-12-12,83.9464,86.4649,83.0972,86.4649,451679.0463869
2017-12-13,86.775,93.9444,86.7194,91.577,881247.04749913
2017-12-14,92.4351,93.6607,88.3975,89.9351,299724.19788093
2017-12-15,90.1232,91.6988,88.417,91.0203,342897.0932303
2017-12-18,91.4913,92.8602,88.8606,90.5007,187131.09187675
2017-12-19,90.5201,94.6026,90.171,94.2272,349425.0770502
2017-12-20,94.3188,96.0145,93.378,93.8966,210060.57094377
2017-12-21,93.803,94.7449,90.9257,94.6503,333169.21789145
2017-12-22,94.4134,95.4558,93.3311,94.4602,191641.70819097
2017-12-27,94.6026,96.2046,94.1326,96.2046,265006.40050661
2017-12-28,97.1524,97.1524,92.9635,93.378,321735.75934875
2017-12-29,91.1139,93.8216,90.954,91.4913,464262.20954266
2018-01-03,92.1523,94.3188,92.1523,92.4351,224974.93711958
2018-01-04,93.378,94.0849,91.7271,92.4351,204115.13147732
2018-01-05,93.378,93.7553,92.1991,93.378,128085.9141084
2018-01-08,93.7553,95.3611,92.7647,94.9819,301363.11667812
2018-01-09,94.9819,95.0764,93.5671,94.3188,130274.55785886
2018-01-10,94.2272,94.2272,92.1991,92.5765,108573.75508662
2018-01-11,93.378,100.73,92.7179,98.2833,474230.07674543
2018-01-12,99.034,102.243,98.3711,100.925,386588.94534525
2018-01-15,102.34,103.188,99.6973,99.7946,138898.88086617
2018-01-16,100.925,105.742,100.448,104.787,413729.5636997
2018-01-17,105.645,112.236,105.167,112.236,816562.06092864
2018-01-18,114.127,116.39,109.417,112.899,681504.07549145
2018-01-19,113.192,114.507,110.355,114.41,355340.77393523
2018-01-22,114.976,114.976,111.398,112.529,214498.3692138
2018-01-23,111.953,113.747,109.507,111.583,274532.23141301
2018-01-24,110.355,112.051,107.722,109.877,275423.48324954
2018-01-25,109.417,109.789,105.645,105.645,219161.80086017
2018-01-26,104.787,109.974,104.787,108.277,133188.30523236
2018-01-29,108.472,109.223,106.201,109.223,104219.03092333
2018-01-30,108.472,108.472,106.201,107.526,83850.490677731
2018-01-31,107.526,111.953,106.863,109.417,340520.76353498
2018-02-01,109.507,110.735,107.146,108.472,121465.62572545
2018-02-02,107.624,108.18,106.298,106.961,174492.54598317
2018-02-05,104.699,105.918,102.34,103.285,208598.05642262
2018-02-06,96.773,101.491,96.0145,99.9793,596472.08640672
2018-02-07,103.665,104.982,102.057,104.982,314282.67868587
2018-02-08,106.581,108.092,103.383,104.699,268625.76498429
2018-02-09,103.003,104.602,100.165,100.165,386112.03843618
2018-02-12,103.003,103.091,100.262,100.642,194302.13081922
2018-02-13,101.589,103.938,101.023,102.905,272676.90969578
2018-02-14,103.091,104.982,101.589,102.72,299064.73305827
2018-02-15,104.699,104.885,102.72,102.72,234446.41089441
2018-02-16,103.285,105.362,103.285,104.504,173268.99771968
2018-02-19,104.417,104.602,102.34,102.808,66205.960648257
2018-02-20,102.808,103.188,100.828,102.808,40677.595328353
2018-02-21,102.427,103.568,101.686,103.285,58651.344966026
2018-02-22,103.285,103.471,101.773,103.471,119065.70708624
2018-02-23,103.471,103.754,101.208,102.427,86622.704387895
2018-02-26,103.471,103.568,100.068,100.828,102910.35734059
2018-02-27,100.925,101.491,99.2291,101.491,91428.695303851
2018-02-28,100.925,102.057,97.8153,100.925,279751.54165016
2018-03-01,99.7946,100.448,97.435,98.8487,155799.84635999
2018-03-02,98.7512,100.73,97.9909,99.882,134523.64457777
2018-03-05,99.9793,100.448,98.5661,99.9793,134409.80228335
2018-03-06,99.9793,100.73,96.3937,97.7178,158556.67597632
2018-03-07,97.8153,103.568,93.9912,103.568,362400.02179578
2018-03-08,104.221,105.079,102.057,102.057,144473.05086793
2018-03-09,102.057,104.221,100.165,103.285,353102.90108448
2018-03-12,103.568,108.374,102.623,107.994,317372.83033542
2018-03-13,108.472,108.94,106.396,107.809,283321.67702756
2018-03-14,107.809,108.092,105.742,108.092,186492.13917922
2018-03-15,107.994,108.092,106.776,107.059,264646.41271072
2018-03-16,106.581,106.581,101.023,103.003,1004345.4383843
2018-03-19,104.124,105.645,101.863,103.091,218148.50187916
2018-03-20,104.037,104.037,102.057,103.568,225983.1080693
2018-03-21,104.221,106.776,102.808,106.483,284923.67399954
2018-03-22,107.059,109.417,102.427,105.645,371578.17218137
2018-03-23,103.091,104.982,101.208,104.699,243681.99523035
2018-03-26,105.167,105.167,102.427,102.808,150427.72079069
2018-03-27,104.417,108.657,104.221,106.483,228887.6249865
2018-03-28,104.699,105.645,102.427,103.003,188897.18584971
2018-03-29,104.037,104.699,102.525,103.188,150104.65482002
2018-04-03,102.72,104.037,101.589,103.383,240547.74251179
2018-04-04,103.471,105.265,102.623,105.167,300539.5548545
2018-04-05,105.645,110.169,105.548,108.374,431603.82953054
2018-04-06,108.94,114.225,108.94,113.562,677737.02371289
2018-04-09,113.192,118.847,111.866,116.291,459714.67140323
2018-04-10,116.672,117.902,113.562,117.902,280329.98357859
2018-04-11,117.902,120.163,115.356,117.628,311346.36797474
2018-04-12,117.15,119.607,115.638,116.672,272652.29514563
2018-04-13,116.956,118.652,115.171,115.171,129199.72250249
2018-04-16,115.171,116.487,111.866,112.529,270707.74568412
2018-04-17,112.236,114.03,110.539,113.192,218215.1662858
2018-04-18,113.192,115.356,112.996,114.596,176532.47682651
2018-04-19,114.596,115.073,112.899,113.094,135655.91388448
2018-04-20,112.236,114.313,111.866,112.713,94623.458791517
2018-04-23,113.094,114.507,112.432,113.377,137144.06856204
2018-04-24,113.192,114.127,111.495,111.495,224151.37529596
2018-04-25,111.495,112.899,108.843,109.136,235345.86758099
2018-04-26,109.417,111.018,108.94,109.037,173718.21325984
2018-04-27,110.355,110.735,109.136,109.417,158557.70158258
2018-04-30,109.603,119.413,109.603,117.706,345684.69103431
2018-05-02,117.706,122.425,116.009,117.706,442391.1561319
2018-05-04,117.902,119.315,117.15,117.803,305549.64141542
2018-05-07,119.227,121.674,118.184,120.729,165240.55194714
2018-05-08,121.674,129.221,121.587,129.221,807814.66517058
2018-05-09,129.689,139.41,129.689,136.67,908994.82475718
2018-05-10,137.703,138.562,134.886,136.67,347989.2282917
2018-05-11,136.67,137.703,133.473,136.768,303089.2120071
2018-05-14,137.246,139.595,130.157,131.112,715208.57388476
2018-05-15,127.798,133.648,127.798,131.854,405783.16642765
2018-05-16,132.81,137.05,131.668,136.768,242143.58584624
2018-05-17,136.768,140.444,130.635,131.112,515101.51165618
2018-05-18,131.951,135.354,131.112,132.049,164021.10610868
2018-05-21,133.931,139.595,132.995,138.649,425086.10177319
2018-05-22,139.498,140.064,136.105,138.182,306710.62769729
2018-05-23,138.649,138.649,134.028,136.388,146385.8065355
2018-05-24,136.29,137.519,134.974,136.485,208454.47154676
2018-05-25,137.606,137.606,135.725,136.485,159922.7835094
2018-05-28,136.768,137.519,135.725,136.768,162368.85443014
2018-05-29,137.148,137.148,133.092,135.539,168644.53911105
2018-05-30,134.886,138.942,134.408,138.844,438550.26070291
2018-06-01,138.844,141.009,137.703,141.009,293954.13708426
2018-06-04,142.238,148.936,142.043,148.654,343113.49615034
2018-06-05,149.492,149.873,145.631,148.089,266216.61588878
2018-06-06,149.873,150.633,142.901,143.934,294023.87830968
2018-06-07,144.314,146.859,140.639,144.314,300283.15329048
2018-06-08,145.26,145.26,141.478,141.662,258042.53402788
2018-06-11,150.73,150.73,132.43,135.627,786089.2478482
2018-06-12,136.008,145.066,135.909,141.662,584241.73180306
2018-06-13,148.089,149.59,142.619,146.478,966921.06610016
2018-06-14,146.478,157.517,144.783,155.343,598833.0320082
2018-06-15,156.571,162.704,153.46,158.462,806413.68702479
2018-06-18,159.495,162.616,154.503,162.236,389508.84635629
2018-06-19,159.778,160.061,153.841,155.82,429183.39876621
2018-06-20,156.103,159.222,155.908,156.386,232150.07848707
2018-06-21,157.321,157.702,152.144,154.786,266711.98371045
2018-06-22,155.626,158.931,153.46,156.864,194113.4192681
2018-06-25,157.517,158.745,156.103,156.386,117439.09556411
2018-06-26,154.503,157.8,153.841,156.288,211512.82940237
2018-06-27,155.44,156.483,154.689,155.537,224421.10974131
2018-06-28,155.166,155.537,146.011,148.556,487431.6804736
2018-06-29,148.273,152.992,148.176,152.612,263680.29161751
2018-07-02,150.633,155.44,150.156,151.949,147606.27798023
2018-07-03,152.807,154.406,151.568,153.548,74046.720475932
2018-07-04,153.742,158.082,153.275,157.702,178020.63150407
2018-07-05,157.985,170.631,157.897,168.836,554895.0343918
2018-07-06,168.836,169.774,165.912,166.672,308634.66503368
2018-07-09,166.672,170.816,165.629,165.814,173952.05148622
2018-07-10,166.955,177.798,166.009,167.89,573630.80947773
2018-07-11,167.89,170.251,166.292,168.456,379236.37409547
2018-07-12,170.251,174.307,168.369,174.307,289576.84958335
2018-07-13,172.61,181.093,172.61,181.093,367490.10564467
2018-07-16,182.038,186.193,179.962,186.193,355119.24298391
2018-07-17,183.93,190.346,183.072,189.771,588609.78884767
2018-07-18,189.391,199.199,188.171,197.883,559959.47808428
2018-07-19,197.697,197.697,181.756,191.466,559782.04820198
2018-07-20,187.694,193.74,185.91,192.979,284432.40860288
2018-07-23,195.241,196.566,191.282,192.042,178159.08834864
2018-07-24,194.305,196.937,193.544,196.186,218959.75642772
2018-07-25,195.621,199.96,194.305,198.263,212358.95456363
2018-07-26,198.829,204.299,198.263,202.232,247939.28679931
2018-07-27,203.168,205.624,199.579,205.244,228932.75166176
2018-07-30,204.679,208.453,201.656,202.417,244660.42359864
2018-07-31,202.232,202.232,184.398,186.29,566071.06576422
2018-08-01,183.735,193.544,174.687,193.36,440007.64719279
2018-08-02,191.662,193.164,184.311,184.311,195196.45947451
2018-08-03,186.096,191.662,185.813,185.813,164838.51429476
2018-08-06,188.454,189.585,186.096,187.411,67762.830944975
2018-08-07,188.835,195.436,188.171,193.925,193119.60680597
2018-08-08,196.186,202.973,195.055,202.602,358656.55896111
2018-08-09,202.602,202.602,198.077,202.232,115943.76164276
2018-08-10,200.534,201.852,191.466,191.466,208445.24109046
2018-08-13,189.585,199.579,187.987,198.643,228364.5657959
2018-08-14,199.96,202.602,194.49,200.896,166864.08665051
2018-08-16,197.317,200.154,194.685,194.861,174090.50833079
2018-08-17,196.186,197.132,191.662,191.662,159540.23237589
2018-08-20,193.544,199.013,191.847,198.077,115295.57848891
2018-08-21,199.96,202.417,198.263,200.896,160309.43706795
2018-08-22,198.459,199.774,193.36,194.49,179771.34138318
2018-08-23,195.436,197.317,192.227,197.132,119776.4522217
2018-08-24,198.077,198.077,192.979,194.685,126392.63817962
2018-08-27,195.436,201.852,195.436,199.96,245569.11074152
2018-08-28,207.506,209.769,203.733,206.745,454971.2424689
2018-08-29,204.864,207.506,204.679,207.321,192430.39940189
2018-08-30,206.941,206.941,198.459,198.459,292531.62120709
2018-08-31,196.937,197.132,191.847,194.305,322408.55705274
2018-09-03,194.685,196.937,186.67,190.346,263843.36301222
2018-09-04,191.466,192.227,182.038,183.452,324640.27626595
2018-09-05,182.974,184.876,173.459,174.209,409036.38947191
2018-09-06,172.23,177.885,170.729,172.045,378633.31761689
2018-09-07,173.546,178.363,163.182,163.65,506855.63735735
2018-09-10,161.289,170.729,158.267,169.491,406906.20527806
2018-09-11,172.513,176.481,170.064,172.23,291387.04462531
2018-09-12,174.307,175.437,167.228,168.076,273307.65754326
2018-09-13,167.89,172.425,167.042,169.967,194422.12675118
2018-09-14,172.045,172.99,168.934,171.665,146447.34291087
2018-09-17,171.665,174.492,169.967,170.914,149175.45555202
2018-09-18,171.285,180.537,170.064,178.743,302670.76465462
2018-09-19,181.093,184.311,178.84,179.114,266201.23179494
2018-09-20,181.093,181.473,176.383,178.929,383255.72501301
2018-09-21,180.157,188.367,179.212,182.701,2043523.5420435
2018-09-24,185.052,186.573,173.546,176.764,272605.11725785
2018-09-25,176.764,177.32,173.078,176.188,162962.6804524
2018-09-26,177.514,177.514,173.643,176.481,121740.48820208
2018-09-27,175.818,181.571,174.589,181.473,269520.09363959
2018-09-28,182.974,183.832,174.307,176.666,269240.10313168
2018-10-01,178.178,181.941,176.666,181.941,156225.47295626
2018-10-02,179.874,180.624,175.905,179.212,180952.83979018
2018-10-03,179.396,183.355,177.885,182.038,248944.38093025
2018-10-04,181.093,182.234,169.871,170.064,332088.22889756
2018-10-05,171.187,174.024,165.064,171.948,342844.78731124
2018-10-08,169.871,169.871,153.841,153.841,557461.10124449
2018-10-09,152.895,157.42,147.893,154.689,606442.00482201
2018-10-10,155.82,156.571,141.009,146.674,618393.39452403
2018-10-11,141.205,145.718,138.366,143.369,694968.23442117
2018-10-12,146.957,153.928,145.718,153.742,479971.42056692
2018-10-15,157.42,157.517,147.796,149.59,231161.39405622
2018-10-16,150.447,155.626,149.59,155.626,240671.84086878
2018-10-17,157.517,159.222,152.231,155.166,295704.84696337
2018-10-18,155.723,155.723,145.436,146.196,518638.82763338
2018-10-19,149.034,150.536,144.5,148.089,265148.9597762
2018-10-22,149.97,149.97,146.196,148.089,138297.87560011
2018-10-23,145.816,145.816,134.125,136.105,955598.37303312
2018-10-24,136.583,141.478,135.169,135.169,302664.61101708
2018-10-25,130.157,142.52,127.34,142.423,671062.37819837
2018-10-26,141.009,142.706,133.375,134.789,340443.84306577
2018-10-29,135.909,144.783,135.354,139.781,406489.80913809
2018-10-30,139.313,144.314,136.865,143.739,517103.49506803
2018-10-31,145.816,151.384,145.816,149.317,620537.93720547
2018-11-02,155.626,160.159,152.895,154.972,700750.60249291
2018-11-05,154.689,158.842,151.384,152.895,315837.49777008
2018-11-06,154.211,157.321,149.219,154.025,256995.39004042
2018-11-07,154.875,156.766,153.09,155.82,194659.04179633
2018-11-08,156.386,160.725,146.761,147.142,389248.34236725
2018-11-09,147.239,147.611,139.595,141.302,671503.38888848
2018-11-13,140.542,142.803,135.354,138.182,564694.70216857
2018-11-14,131.112,141.389,131.015,138.182,367973.16619128
2018-11-15,137.43,140.347,130.157,130.157,372360.70975476
2018-11-16,133.19,136.768,121.587,124.883,768058.06426018
2018-11-19,124.883,129.416,122.708,126.394,473647.53239198
2018-11-20,123.741,127.34,117.247,121.674,938697.4075393
2018-11-21,123.565,129.786,122.902,129.689,474471.09421561
2018-11-22,131.2,132.43,124.785,131.112,310815.1039341
2018-11-23,132.81,133.473,127.798,132.234,228698.91343538
2018-11-26,133.931,135.725,127.525,131.015,291156.28321769
2018-11-27,131.766,131.766,125.076,127.144,261207.55493412
2018-11-28,128.373,131.57,126.96,130.157,348950.22135364
2018-11-29,132.049,135.822,131.298,132.995,262908.01010668
2018-11-30,133.648,134.311,127.34,134.125,359147.82435777
2018-12-03,140.347,147.708,140.161,145.26,792468.51876098
2018-12-04,145.533,145.913,141.575,145.358,452903.62025665
2018-12-05,141.478,142.238,136.865,139.967,461203.85168704
2018-12-06,137.703,138.844,134.691,135.539,243272.77833418
2018-12-07,136.768,141.205,135.539,135.822,269040.10991174
2018-12-10,134.125,137.333,132.234,132.234,205026.89543897
2018-12-11,133.648,135.627,132.146,132.43,218251.06250477
2018-12-12,134.594,135.725,132.049,133.745,220151.51089728
2018-12-13,135.627,136.953,132.614,135.822,204993.05043251
2018-12-14,133.931,137.986,133.278,135.452,183394.80828588
2018-12-17,136.008,136.202,131.112,131.112,218822.3251894
2018-12-18,130.255,135.257,127.71,134.506,303390.74024638
2018-12-19,134.691,144.314,133.19,144.314,422838.99846613
2018-12-20,140.825,144.12,139.967,141.302,403786.31104708
2018-12-21,141.575,147.893,140.542,142.423,688463.83954516
2018-12-27,147.142,148.089,138.269,139.127,252246.83307481
2018-12-28,136.768,138.562,135.072,137.333,301877.97101868
2019-01-02,137.148,142.706,134.028,142.423,208875.99571801
2019-01-03,142.238,142.238,138.649,139.595,237046.32275356
2019-01-04,139.595,142.238,139.595,142.14,173820.77388544
2019-01-07,143.369,145.816,142.901,144.977,199305.03813634
2019-01-08,145.718,147.796,143.369,144.88,295065.89426584
2019-01-09,145.358,155.626,145.26,155.626,505876.1833828
2019-01-10,155.166,162.421,151.013,161.289,736914.50468829
2019-01-11,163.182,167.042,154.689,155.723,513647.20198506
2019-01-14,154.689,154.689,149.784,150.447,277801.86415737
2019-01-15,152.047,154.689,149.97,153.09,331516.96621292
2019-01-16,154.689,157.147,154.211,157.147,158861.28103437
2019-01-17,155.626,162.236,155.255,161.378,391307.75972944
2019-01-18,163.182,165.064,160.822,164.021,319965.56295078
2019-01-21,163.932,163.932,161.006,162.987,129468.43134159
2019-01-22,162.9,166.379,162.518,164.215,157389.5360569
2019-01-23,167.413,187.128,166.009,183.55,1297922.1523662
2019-01-24,183.735,189.965,175.437,179.212,826389.42007432
2019-01-25,180.157,183.355,177.134,179.016,382137.8141939
2019-01-28,177.222,181.278,174.687,176.948,255803.63557087
2019-01-29,176.948,181.658,175.154,179.299,235616.62763259
2019-01-30,181.093,186.476,180.157,184.018,324352.080908
2019-01-31,186.758,187.694,179.212,179.212,468929.74361404
2019-02-01,179.212,181.19,177.418,179.212,231229.08406911
2019-02-04,179.212,180.157,176.764,179.874,191139.16112549
2019-02-05,180.624,182.038,178.266,180.723,158709.49130848
2019-02-06,180.157,180.157,170.816,172.132,535061.86061186
2019-02-07,171.099,172.893,166.76,167.89,379562.5168849
2019-02-08,167.325,171.948,166.575,168.173,361589.79285348
2019-02-11,170.154,174.492,169.304,173.263,278707.47448148
2019-02-12,174.492,175.243,164.215,167.042,355980.75223902
